address	size	name	source	frame	leaf	calls	tail_calls	jump_tables	unresolved
0x80220B14	1332	fn_80220B14	auto	1	0	7	0	0	0
0x80221048	736	fn_80221048	auto	1	1	0	0	0	0
0x80221328	1924	fn_80221328	auto	1	0	3	0	0	0
0x80221AAC	600	fn_80221AAC	auto	1	0	2	0	0	0
0x80221D04	288	fn_80221D04	auto	1	0	1	0	0	0
0x80221E24	184	fn_80221E24	auto	1	0	2	0	0	0
0x80221EDC	308	fn_80221EDC	auto	1	0	6	0	0	0
0x80222010	280	fn_80222010	auto	1	0	1	0	0	0
0x80222128	252	fn_80222128	auto	1	0	1	0	0	0
0x80222224	448	fn_80222224	auto	1	0	3	0	0	0
0x802223E4	240	fn_802223E4	auto	1	0	3	0	0	0
0x802224D4	236	fn_802224D4	auto	1	0	3	0	0	0
0x802225C0	232	fn_802225C0	auto	1	0	3	0	0	0
0x802226A8	400	fn_802226A8	auto	1	0	2	0	0	0
0x80222838	228	fn_80222838	auto	1	0	4	0	0	0
0x8022291C	20	fn_8022291C	auto	0	1	0	0	0	0
0x80222930	52	fn_80222930	auto	1	0	2	0	0	0
0x80222964	148	fn_80222964	auto	0	1	0	0	0	0
0x802229F8	312	fn_802229F8	auto	0	1	0	0	0	0
0x80222B30	336	fn_80222B30	auto	1	0	3	0	0	0
0x80222C80	384	fn_80222C80	auto	1	0	5	0	0	0
0x80222E00	276	fn_80222E00	auto	1	0	1	0	0	0
0x80222F14	248	fn_80222F14	auto	1	0	1	0	0	0
0x8022300C	248	fn_8022300C	auto	1	0	1	0	0	0
0x80223104	144	fn_80223104	auto	1	0	1	0	0	0
0x80223194	148	fn_80223194	auto	1	0	1	0	0	0
0x80223228	252	fn_80223228	auto	0	1	0	0	0	0
0x80223324	200	fn_80223324	auto	1	0	1	0	0	0
0x802233EC	232	fn_802233EC	auto	1	0	10	0	0	0
0x802234D4	340	fn_802234D4	auto	1	0	10	0	0	0
0x80223628	340	fn_80223628	auto	1	0	6	0	0	0
0x8022377C	360	fn_8022377C	auto	1	0	10	0	0	0
0x802238E4	104	fn_802238E4	auto	1	0	2	0	0	0
0x8022394C	88	fn_8022394C	auto	0	1	0	0	0	0
0x802239A4	144	fn_802239A4	auto	0	1	0	0	0	0
0x80223A34	340	fn_80223A34	auto	1	0	2	0	0	0
0x80223B88	1068	fn_80223B88	auto	1	0	6	0	0	0
0x80223FB4	140	fn_80223FB4	auto	0	1	0	0	0	0
0x80224040	368	fn_80224040	auto	1	0	3	0	0	0
0x802241B0	444	fn_802241B0	auto	1	0	2	0	0	0
0x8022436C	240	fn_8022436C	auto	1	0	1	0	0	0
0x8022445C	300	fn_8022445C	auto	1	0	2	0	0	0
0x80224588	236	fn_80224588	auto	1	0	1	0	0	0
0x80224674	244	fn_80224674	auto	1	0	1	0	0	0
0x80224768	284	fn_80224768	auto	1	0	10	0	0	0
0x80224884	328	fn_80224884	auto	1	0	2	0	0	0
0x802249CC	828	fn_802249CC	auto	1	0	1	0	0	0
0x80224D08	544	fn_80224D08	auto	1	0	1	0	0	0
0x80224F28	444	fn_80224F28	auto	1	0	14	0	0	0
0x802250E4	588	fn_802250E4	auto	1	0	2	0	0	0
0x80225330	368	fn_80225330	auto	1	0	3	0	0	0
0x802254A0	512	fn_802254A0	auto	1	0	1	0	0	0
0x802256A0	540	fn_802256A0	auto	1	0	2	0	0	0
0x802258BC	116	fn_802258BC	auto	1	0	1	0	0	0
0x80225930	40	fn_80225930	auto	0	1	0	0	0	0
0x80225958	540	fn_80225958	auto	1	0	1	0	0	0
0x80225B74	312	fn_80225B74	auto	1	0	1	0	0	0
0x80225CAC	428	fn_80225CAC	auto	1	0	1	0	0	0
0x80225E58	132	fn_80225E58	auto	0	1	0	0	0	0
0x80225EDC	124	fn_80225EDC	auto	1	0	1	0	0	0
0x80225F58	132	fn_80225F58	auto	1	0	2	0	0	0
0x80225FDC	132	fn_80225FDC	auto	1	0	1	0	0	0
0x80226060	136	fn_80226060	auto	1	1	0	0	0	0
0x802260E8	56	fn_802260E8	auto	1	1	0	0	0	0
0x80226120	80	fn_80226120	auto	1	0	2	0	0	0
0x80226170	208	fn_80226170	auto	1	0	3	0	0	0
0x80226240	20	fn_80226240	auto	0	1	0	0	0	0
0x80226254	20	fn_80226254	auto	0	1	0	0	0	0
0x80226268	48	fn_80226268	auto	1	0	1	0	0	0
0x80226298	24	fn_80226298	auto	0	1	0	0	0	0
0x802262B0	24	fn_802262B0	auto	0	1	0	0	0	0
0x802262C8	20	fn_802262C8	auto	0	1	0	0	0	0
0x802262DC	20	fn_802262DC	auto	0	1	0	0	0	0
0x802262F0	20	fn_802262F0	auto	0	1	0	0	0	0
0x80226304	20	fn_80226304	auto	0	1	0	0	0	0
0x80226318	28	fn_80226318	auto	0	1	0	0	0	0
0x80226334	32	fn_80226334	auto	0	1	0	0	0	0
0x80226354	56	fn_80226354	auto	0	1	0	0	0	0
0x8022638C	160	fn_8022638C	auto	1	0	1	0	0	0
0x8022642C	580	fn_8022642C	auto	1	0	2	0	0	0
0x80226670	148	fn_80226670	auto	1	0	1	0	0	0
0x80226704	168	fn_80226704	auto	1	0	1	0	0	0
0x802267AC	156	fn_802267AC	auto	1	0	1	0	0	0
0x80226848	160	fn_80226848	auto	1	0	1	0	0	0
0x802268E8	148	fn_802268E8	auto	1	0	1	0	0	0
0x8022697C	8	fn_8022697C	auto	0	1	0	0	0	0
0x80226984	356	fn_80226984	auto	1	0	1	0	0	0
0x80226AE8	232	fn_80226AE8	auto	0	1	0	0	0	0
0x80226BD0	324	fn_80226BD0	auto	1	0	7	0	0	0
0x80226D14	176	fn_80226D14	auto	1	0	9	0	0	0
0x80226DC4	312	fn_80226DC4	auto	1	0	2	0	0	0
0x80226EFC	364	fn_80226EFC	auto	1	0	4	0	0	0
0x80227068	512	fn_80227068	auto	1	0	7	0	0	0
0x80227268	376	fn_80227268	auto	1	0	4	0	0	0
0x802273E0	452	fn_802273E0	auto	1	0	3	0	0	0
0x802275A4	620	fn_802275A4	auto	1	0	4	0	0	0
0x80227810	736	fn_80227810	auto	1	0	14	0	0	0
0x80227AF0	620	fn_80227AF0	auto	1	0	6	0	0	0
0x80227D5C	280	fn_80227D5C	auto	1	0	4	0	0	0
0x80227E74	16	fn_80227E74	auto	0	1	0	0	0	0
0x80227E84	400	fn_80227E84	auto	0	1	0	0	0	0
0x80228014	104	fn_80228014	auto	1	0	2	0	0	0
0x8022807C	88	fn_8022807C	auto	1	0	1	0	0	0
0x802280D4	232	fn_802280D4	auto	1	0	3	0	0	0
0x802281BC	32	fn_802281BC	auto	1	0	1	0	0	0
0x802281DC	96	fn_802281DC	auto	0	1	0	0	0	0
0x8022823C	40	fn_8022823C	auto	1	0	1	0	0	0
0x80228264	40	fn_80228264	auto	1	0	1	0	0	0
0x8022828C	28	fn_8022828C	auto	0	1	0	0	0	0
0x802282A8	8	fn_802282A8	auto	0	1	0	0	0	0
0x802282B0	12	fn_802282B0	auto	0	1	0	0	0	0
0x802282BC	184	fn_802282BC	auto	1	0	1	0	0	0
0x80228374	40	fn_80228374	auto	1	0	1	0	0	0
0x8022839C	124	fn_8022839C	auto	1	0	2	0	0	0
0x80228418	20	fn_80228418	auto	0	1	0	0	0	0
0x8022842C	384	fn_8022842C	auto	1	0	1	0	0	0
0x802285AC	528	fn_802285AC	auto	1	0	1	0	0	0
0x802287BC	56	fn_802287BC	auto	0	1	0	0	0	0
0x802287F4	288	fn_802287F4	auto	1	1	0	0	0	0
0x80228914	12	fn_80228914	auto	0	1	0	0	0	0
0x80228920	8	fn_80228920	auto	0	1	0	0	0	0
0x80228928	8	fn_80228928	auto	0	1	0	0	0	0
0x80228930	12	fn_80228930	auto	0	1	0	0	0	0
0x8022893C	12	fn_8022893C	auto	0	1	0	0	0	0
0x80228948	60	fn_80228948	auto	0	1	0	0	0	0
0x80228984	40	fn_80228984	auto	1	0	1	0	0	0
0x802289AC	116	fn_802289AC	auto	1	0	3	0	0	0
0x80228A20	120	fn_80228A20	auto	1	0	1	0	0	0
0x80228A98	56	fn_80228A98	auto	1	0	1	0	0	0
0x80228AD0	4	fn_80228AD0	auto	0	1	0	0	0	0
0x80228AD4	108	fn_80228AD4	auto	1	0	3	0	0	0
0x80228B40	52	fn_80228B40	auto	1	0	2	0	0	0
0x80228B74	112	fn_80228B74	auto	1	0	6	0	0	0
0x80228BE4	108	fn_80228BE4	auto	1	0	5	0	0	0
0x80228C50	432	fn_80228C50	auto	1	0	7	0	0	0
0x80228E00	804	fn_80228E00	auto	1	0	13	0	0	0
0x80229124	700	fn_80229124	auto	1	0	14	0	0	0
0x802293E0	496	fn_802293E0	auto	1	0	9	0	0	0
0x802295D0	396	fn_802295D0	auto	1	0	2	0	0	0
0x8022975C	104	fn_8022975C	auto	1	0	1	0	0	0
0x802297C4	1064	fn_802297C4	auto	1	0	23	0	0	0
0x80229BEC	392	fn_80229BEC	auto	1	0	2	0	0	0
0x80229D74	224	fn_80229D74	auto	1	0	4	0	0	0
0x80229E54	1032	fn_80229E54	auto	1	0	20	0	0	0
0x8022A25C	64	fn_8022A25C	auto	1	0	4	0	0	0
0x8022A29C	72	fn_8022A29C	auto	1	0	5	0	0	0
0x8022A2E4	136	fn_8022A2E4	auto	1	0	3	0	0	0
0x8022A36C	32	fn_8022A36C	auto	0	1	0	0	0	0
0x8022A38C	224	fn_8022A38C	auto	1	0	7	0	0	0
0x8022A46C	220	fn_8022A46C	auto	1	0	7	0	0	0
0x8022A548	136	fn_8022A548	auto	1	0	5	0	0	0
0x8022A5D0	188	fn_8022A5D0	auto	1	0	3	0	0	0
0x8022A68C	156	fn_8022A68C	auto	1	0	10	0	0	0
0x8022A728	204	fn_8022A728	auto	1	0	4	0	0	0
0x8022A7F4	48	fn_8022A7F4	auto	1	0	1	0	0	0
0x8022A824	48	fn_8022A824	auto	1	0	1	0	0	0
0x8022A854	920	fn_8022A854	auto	1	0	15	0	0	0
0x8022ABEC	188	fn_8022ABEC	auto	1	0	1	0	0	0
0x8022ACA8	348	fn_8022ACA8	auto	1	0	6	0	0	0
0x8022AE04	132	fn_8022AE04	auto	0	1	0	0	0	0
0x8022AE88	12	fn_8022AE88	auto	0	1	0	0	0	0
0x8022AE94	316	fn_8022AE94	auto	1	0	5	0	0	0
0x8022AFD0	64	fn_8022AFD0	auto	1	0	1	0	0	0
0x8022B010	4	fn_8022B010	auto	0	1	0	0	0	0
0x8022B014	24	fn_8022B014	auto	0	1	0	0	0	0
0x8022B02C	56	fn_8022B02C	auto	1	0	1	0	0	0
0x8022B064	24	fn_8022B064	auto	0	1	0	0	0	0
0x8022B07C	56	fn_8022B07C	auto	1	0	1	0	0	0
0x8022B0B4	4	fn_8022B0B4	auto	0	1	0	0	0	0
0x8022B0B8	112	fn_8022B0B8	auto	1	0	4	0	0	0
0x8022B128	188	fn_8022B128	auto	1	0	3	0	0	0
0x8022B1E4	116	fn_8022B1E4	auto	1	0	1	0	0	0
0x8022B258	192	fn_8022B258	auto	1	0	3	0	0	0
0x8022B318	448	fn_8022B318	auto	1	0	5	0	0	0
0x8022B4D8	540	fn_8022B4D8	auto	1	0	2	0	0	0
0x8022B6F4	276	fn_8022B6F4	auto	1	0	3	0	0	0
0x8022B808	180	fn_8022B808	auto	1	0	6	0	0	0
0x8022B8BC	164	fn_8022B8BC	auto	1	0	2	0	0	0
0x8022B960	72	fn_8022B960	auto	1	0	2	0	0	0
0x8022B9A8	52	fn_8022B9A8	auto	1	0	1	0	0	0
0x8022B9DC	52	fn_8022B9DC	auto	1	0	1	0	0	0
0x8022BA10	72	fn_8022BA10	auto	1	0	1	0	0	0
0x8022BA58	72	fn_8022BA58	auto	1	0	1	0	0	0
0x8022BAA0	188	fn_8022BAA0	auto	1	0	2	0	0	0
0x8022BB5C	56	fn_8022BB5C	auto	1	0	1	0	0	0
0x8022BB94	48	fn_8022BB94	auto	1	0	1	0	0	0
0x8022BBC4	48	fn_8022BBC4	auto	1	0	1	0	0	0
0x8022BBF4	48	fn_8022BBF4	auto	1	0	1	0	0	0
0x8022BC24	64	fn_8022BC24	auto	1	0	1	0	0	0
0x8022BC64	204	fn_8022BC64	auto	1	0	2	0	0	0
0x8022BD30	80	fn_8022BD30	auto	1	0	1	0	0	0
0x8022BD80	80	fn_8022BD80	auto	1	0	1	0	0	0
0x8022BDD0	1428	fn_8022BDD0	auto	1	0	1	0	0	0
0x8022C364	264	fn_8022C364	auto	1	0	2	0	0	0
0x8022C46C	256	fn_8022C46C	auto	1	0	2	0	0	0
0x8022C56C	1128	fn_8022C56C	auto	1	0	11	0	0	0
0x8022C9D4	1108	fn_8022C9D4	auto	1	0	11	0	0	0
0x8022CE28	976	fn_8022CE28	auto	1	0	6	0	0	0
0x8022D1F8	340	fn_8022D1F8	auto	1	0	4	0	0	0
0x8022D34C	56	fn_8022D34C	auto	0	1	0	0	0	0
0x8022D384	1600	fn_8022D384	auto	1	0	13	0	1	0
0x8022D9C4	292	fn_8022D9C4	auto	1	0	1	0	0	0
0x8022DAE8	224	fn_8022DAE8	auto	1	0	1	0	0	0
0x8022DBC8	252	fn_8022DBC8	auto	1	0	1	0	0	0
0x8022DCC4	824	fn_8022DCC4	auto	1	0	4	0	0	0
0x8022DFFC	108	fn_8022DFFC	auto	1	0	1	0	0	0
0x8022E068	292	fn_8022E068	auto	0	1	0	0	0	0
0x8022E18C	204	fn_8022E18C	auto	0	1	0	0	0	0
0x8022E258	628	fn_8022E258	auto	1	0	1	0	1	0
0x8022E4CC	616	fn_8022E4CC	auto	1	0	1	0	1	0
0x8022E734	452	fn_8022E734	auto	1	1	0	0	0	0
0x8022E8F8	108	fn_8022E8F8	auto	1	0	2	0	0	0
0x8022E964	1524	fn_8022E964	auto	1	0	3	0	0	0
0x8022EF58	180	fn_8022EF58	auto	1	0	1	0	0	0
0x8022F00C	36	fn_8022F00C	auto	1	0	1	0	0	0
0x8022F030	32	fn_8022F030	auto	1	0	1	0	0	0
0x8022F050	124	fn_8022F050	auto	1	0	2	0	0	0
0x8022F0CC	828	fn_8022F0CC	auto	1	0	2	0	0	0
0x8022F408	376	fn_8022F408	auto	1	0	1	0	1	0
0x8022F580	204	fn_8022F580	auto	1	0	1	0	0	0
0x8022F64C	108	fn_8022F64C	auto	1	0	2	0	0	0
0x8022F6B8	1580	fn_8022F6B8	auto	1	0	3	0	0	0
0x8022FCE4	188	fn_8022FCE4	auto	1	0	1	0	0	0
0x8022FDA0	848	fn_8022FDA0	auto	1	0	3	0	0	0
0x802300F0	176	fn_802300F0	auto	1	0	1	0	0	0
0x802301A0	224	fn_802301A0	auto	1	0	1	0	0	0
0x80230280	948	fn_80230280	auto	1	0	2	0	0	0
0x80230634	440	fn_80230634	auto	1	0	3	0	0	0
0x802307EC	32	fn_802307EC	auto	1	0	1	0	0	0
0x8023080C	276	fn_8023080C	auto	1	0	3	0	0	0
0x80230920	692	fn_80230920	auto	1	0	2	0	0	0
0x80230BD4	316	fn_80230BD4	auto	0	1	0	0	0	0
0x80230D10	312	fn_80230D10	auto	0	1	0	0	0	0
0x80230E48	220	fn_80230E48	auto	0	1	0	0	0	0
0x80230F24	4	fn_80230F24	auto	0	1	0	0	0	0
0x80230F28	32	fn_80230F28	auto	1	0	1	0	0	0
0x80230F48	36	fn_80230F48	auto	1	0	2	0	0	0
0x80230F6C	96	fn_80230F6C	auto	1	0	3	0	0	0
0x80230FCC	208	fn_80230FCC	auto	1	0	5	0	0	0
0x8023109C	176	fn_8023109C	auto	1	0	1	0	0	0
0x8023114C	532	fn_8023114C	auto	1	0	15	0	0	0
0x80231360	460	fn_80231360	auto	1	0	6	0	0	0
0x8023152C	348	fn_8023152C	auto	1	0	2	0	0	0
0x80231688	420	fn_80231688	auto	1	0	11	0	0	0
0x8023182C	436	fn_8023182C	auto	1	0	7	0	0	0
0x802319E0	8	PPCMfmsr	dtk	0	1	0	0	0	0
0x802319E8	8	PPCMtmsr	dtk	0	1	0	0	0	0
0x802319F0	8	PPCMfhid0	dtk	0	1	0	0	0	0
0x802319F8	8	fn_802319F8	auto	0	1	0	0	0	0
0x80231A00	8	PPCMfl2cr	dtk	0	1	0	0	0	0
0x80231A08	8	PPCMtl2cr	dtk	0	1	0	0	0	0
0x80231A10	8	PPCMtdec	dtk	0	1	0	0	0	0
0x80231A18	8	fn_80231A18	auto	0	1	0	0	0	0
0x80231A20	20	PPCHalt	dtk	0	1	0	0	0	0
0x80231A34	32	PPCMffpscr	dtk	1	1	0	0	0	0
0x80231A54	40	PPCMtfpscr	dtk	1	1	0	0	0	0
0x80231A7C	8	PPCMfhid2	dtk	0	1	0	0	0	0
0x80231A84	8	PPCMthid2	dtk	0	1	0	0	0	0
0x80231A8C	12	fn_80231A8C	auto	0	1	0	0	0	0
0x80231A98	8	PPCMtwpar	dtk	0	1	0	0	0	0
0x80231AA0	40	PPCDisableSpeculation	dtk	1	0	2	0	0	0
0x80231AC8	8	PPCSetFpNonIEEEMode	dtk	0	1	0	0	0	0
0x80231AD0	40	OSGetConsoleType	dtk	0	1	0	0	0	0
0x80231AF8	296	ClearArena	dtk	1	0	4	0	0	0
0x80231C20	60	InquiryCallback	dtk	0	1	0	0	0	0
0x80231C5C	888	OSInit	dtk	1	0	32	0	0	0
0x80231FD4	640	OSExceptionInit	dtk	1	0	6	0	0	0
0x80232254	36	__OSDBIntegrator	dtk	0	1	0	0	0	0
0x80232278	32	fn_80232278	auto	0	0	1	0	0	0
0x8023227C	28	__OSSetExceptionHandler	dtk	0	1	0	0	0	0
0x80232298	20	__OSGetExceptionHandler	dtk	0	1	0	0	0	0
0x802322AC	152	OSExceptionVector	dtk	0	1	0	0	0	0
0x80232304	64	fn_80232304	auto	0	1	0	0	0	0
0x80232314	48	fn_80232314	auto	0	1	0	0	0	0
0x80232344	92	fn_80232344	auto	1	0	0	1	0	0
0x80232348	88	OSDefaultExceptionHandler	dtk	1	0	0	1	0	0
0x802323A0	56	__OSPSInit	dtk	1	0	3	0	0	0
0x802323D8	20	fn_802323D8	auto	0	1	0	0	0	0
0x802323EC	44	OSRegisterVersion	dtk	1	0	1	0	0	0
0x80232418	76	OSInitAlarm	dtk	1	0	2	0	0	0
0x80232464	16	OSCreateAlarm	dtk	0	1	0	0	0	0
0x80232474	592	InsertAlarm	dtk	1	0	3	0	0	0
0x802326C4	104	OSSetAlarm	dtk	1	0	4	0	0	0
0x8023272C	124	fn_8023272C	auto	1	0	4	0	0	0
0x802327A8	284	fn_802327A8	auto	1	0	4	0	0	0
0x80232AF4	640	DecrementerExceptionHandler	dtk	1	0	9	0	0	0
0x80232B44	8	OSGetArenaHi	dtk	0	1	0	0	0	0
0x80232B4C	8	OSGetArenaLo	dtk	0	1	0	0	0	0
0x80232B54	8	OSSetArenaHi	dtk	0	1	0	0	0	0
0x80232B5C	8	OSSetArenaLo	dtk	0	1	0	0	0	0
0x80232B64	44	fn_80232B64	auto	0	1	0	0	0	0
0x80232B90	444	__OSInitAudioSystem	dtk	1	0	4	0	0	0
0x80232D4C	216	__OSStopAudioSystem	dtk	1	0	1	0	0	0
0x80232E24	20	DCEnable	dtk	0	1	0	0	0	0
0x80232E38	44	DCInvalidateRange	dtk	0	1	0	0	0	0
0x80232E64	48	DCFlushRange	dtk	0	1	0	0	0	0
0x80232E94	48	fn_80232E94	auto	0	1	0	0	0	0
0x80232EC4	44	DCFlushRangeNoSync	dtk	0	1	0	0	0	0
0x80232EF0	44	fn_80232EF0	auto	0	1	0	0	0	0
0x80232F1C	52	ICInvalidateRange	dtk	0	1	0	0	0	0
0x80232F50	16	ICFlashInvalidate	dtk	0	1	0	0	0	0
0x80232F60	20	ICEnable	dtk	0	1	0	0	0	0
0x80232F74	40	LCDisable	dtk	0	1	0	0	0	0
0x80232F9C	152	L2GlobalInvalidate	dtk	1	0	3	0	0	0
0x80233034	352	DMAErrorHandler	dtk	1	0	5	0	0	0
0x80233194	244	__OSCacheInit	dtk	1	0	10	0	0	0
0x80233288	292	__OSLoadFPUContext	dtk	0	1	0	0	0	0
0x802333AC	296	__OSSaveFPUContext	dtk	0	1	0	0	0	0
0x802334D4	8	OSSaveFPUContext	dtk	0	0	0	1	0	0
0x802334DC	92	OSSetCurrentContext	dtk	0	1	0	0	0	0
0x80233538	12	fn_80233538	auto	0	1	0	0	0	0
0x80233544	128	fn_80233544	auto	0	1	0	0	0	0
0x802335C4	216	OSLoadContext	dtk	0	1	0	0	0	0
0x8023369C	8	fn_8023369C	auto	0	1	0	0	0	0
0x802336A4	48	fn_802336A4	auto	0	1	0	0	0	0
0x802336D4	36	OSClearContext	dtk	0	1	0	0	0	0
0x802336F8	680	OSDumpContext	dtk	1	0	5	0	0	0
0x802339A0	132	OSSwitchFPUContext	dtk	0	0	2	0	0	0
0x80233A24	72	__OSContextInit	dtk	1	0	2	0	0	0
0x80233A6C	536	OSSetErrorHandler	dtk	1	0	6	0	0	0
0x80233C84	744	__OSUnhandledException	dtk	1	0	13	0	1	0
0x80233F6C	988	fn_80233F6C	auto	1	0	1	0	0	0
0x80234348	252	fn_80234348	auto	1	0	3	0	0	0
0x80234444	252	fn_80234444	auto	1	0	19	0	0	0
0x80234540	1544	fn_80234540	auto	1	0	17	0	0	0
0x80234B48	412	fn_80234B48	auto	1	0	1	0	0	0
0x80234CE4	372	fn_80234CE4	auto	1	1	0	0	0	0
0x80234E58	88	fn_80234E58	auto	0	1	0	0	0	0
0x80234EB0	140	fn_80234EB0	auto	1	0	1	0	0	0
0x80234F3C	820	fn_80234F3C	auto	1	0	4	0	0	0
0x80235270	772	fn_80235270	auto	1	0	1	0	0	0
0x80235574	20	OSDisableInterrupts	dtk	0	1	0	0	0	0
0x80235580	8	fn_80235580	auto	0	1	0	0	0	0
0x80235588	20	OSEnableInterrupts	dtk	0	1	0	0	0	0
0x8023559C	36	OSRestoreInterrupts	dtk	0	1	0	0	0	0
0x802355C0	28	__OSSetInterruptHandler	dtk	0	1	0	0	0	0
0x802355DC	20	fn_802355DC	auto	0	1	0	0	0	0
0x802355F0	116	__OSInterruptInit	dtk	1	0	3	0	0	0
0x80235664	728	fn_80235664	auto	0	1	0	0	0	0
0x8023593C	136	__OSMaskInterrupts	dtk	1	0	3	0	0	0
0x802359C4	136	__OSUnmaskInterrupts	dtk	1	0	3	0	0	0
0x80235D90	916	ExternalInterruptHandler	dtk	1	0	5	0	0	0
0x80235DE0	24	__OSModuleInit	dtk	0	1	0	0	0	0
0x80235DF8	12	fn_80235DF8	auto	0	1	0	0	0	0
0x80235E04	12	fn_80235E04	auto	0	1	0	0	0	0
0x80235E10	60	fn_80235E10	auto	1	0	1	0	0	0
0x80235E4C	108	MEMIntrruptHandler	dtk	1	0	1	0	0	0
0x80235EB8	128	Config24MB	dtk	0	1	0	0	0	0
0x80235F38	128	Config48MB	dtk	0	1	0	0	0	0
0x80235FB8	24	RealMode	dtk	0	1	0	0	0	0
0x80235FD0	288	__OSInitMemoryProtection	dtk	1	0	7	0	0	0
0x802360F0	112	fn_802360F0	auto	1	0	1	0	0	0
0x80236160	16	fn_80236160	auto	0	1	0	0	0	0
0x80236170	12	fn_80236170	auto	0	1	0	0	0	0
0x8023617C	456	__OSReboot	dtk	1	0	15	0	0	0
0x80236344	132	OSRegisterResetFunction	dtk	0	1	0	0	0	0
0x802363C8	140	fn_802363C8	auto	1	0	1	0	0	0
0x80236454	112	Reset	dtk	0	1	0	0	0	0
0x802364C4	72	fn_802364C4	auto	1	0	3	0	0	0
0x8023650C	632	OSResetSystem	dtk	1	0	14	0	0	0
0x80236784	48	OSGetResetCode	dtk	0	1	0	0	0	0
0x802367B4	244	__OSResetSWInterruptHandler	dtk	1	0	2	0	0	0
0x802368A8	664	fn_802368A8	auto	1	0	4	0	0	0
0x80236B40	96	fn_80236B40	auto	1	0	1	0	0	0
0x80236BA0	280	fn_80236BA0	auto	1	0	7	0	0	0
0x80236CB8	308	__OSInitSram	dtk	1	0	8	0	0	0
0x80236DEC	92	__OSLockSram	dtk	1	0	2	0	0	0
0x80236E48	92	__OSLockSramEx	dtk	1	0	2	0	0	0
0x80236EA4	776	fn_80236EA4	auto	1	0	8	0	0	0
0x802371AC	36	__OSUnlockSram	dtk	1	0	1	0	0	0
0x802371D0	36	__OSUnlockSramEx	dtk	1	0	1	0	0	0
0x802371F4	16	__OSSyncSram	dtk	0	1	0	0	0	0
0x80237204	292	fn_80237204	auto	1	0	8	0	0	0
0x80237328	128	fn_80237328	auto	1	0	3	0	0	0
0x802373A8	164	fn_802373A8	auto	1	0	3	0	0	0
0x8023744C	132	fn_8023744C	auto	1	0	3	0	0	0
0x802374D0	172	fn_802374D0	auto	1	0	3	0	0	0
0x8023757C	28	fn_8023757C	auto	0	1	0	0	0	0
0x80237598	104	fn_80237598	auto	1	0	3	0	0	0
0x8023759C	100	__OSInitSystemCall	dtk	1	0	3	0	0	0
0x80237600	4	fn_80237600	auto	0	1	0	0	0	0
0x80237604	344	__OSThreadInit	dtk	1	0	4	0	0	0
0x8023775C	16	OSInitThreadQueue	dtk	0	1	0	0	0	0
0x8023776C	12	fn_8023776C	auto	0	1	0	0	0	0
0x80237778	64	OSDisableScheduler	dtk	1	0	2	0	0	0
0x802377B8	64	OSEnableScheduler	dtk	1	0	2	0	0	0
0x802377F8	104	fn_802377F8	auto	0	1	0	0	0	0
0x80237860	60	fn_80237860	auto	0	1	0	0	0	0
0x8023789C	448	fn_8023789C	auto	1	0	1	0	0	0
0x80237A5C	552	SelectThread	dtk	1	0	7	0	0	0
0x80237C84	48	__OSReschedule	dtk	1	0	1	0	0	0
0x80237CB4	444	OSCancelThread	dtk	1	0	9	0	0	0
0x80237E70	648	fn_80237E70	auto	1	0	5	0	0	0
0x802380F8	368	fn_802380F8	auto	1	0	6	0	0	0
0x80238268	236	fn_80238268	auto	1	0	3	0	0	0
0x80238354	260	fn_80238354	auto	1	0	3	0	0	0
0x80238458	172	OSClearStack	dtk	1	0	1	0	0	0
0x80238504	24	OSGetTime	dtk	0	1	0	0	0	0
0x8023851C	8	OSGetTick	dtk	0	1	0	0	0	0
0x80238524	100	__OSGetSystemTime	dtk	1	0	3	0	0	0
0x80238588	88	fn_80238588	auto	1	0	2	0	0	0
0x802385E0	412	fn_802385E0	auto	0	1	0	0	0	0
0x8023877C	516	fn_8023877C	auto	1	0	3	0	0	0
0x80238980	32	__init_user	dtk	1	0	1	0	0	0
0x802389A0	84	__init_cpp	dtk	1	1	0	0	0	0
0x802389F4	32	_ExitProcess	dtk	1	0	1	0	0	0
0x80238A14	40	DBInit	dtk	0	1	0	0	0	0
0x80238A84	88	__DBExceptionDestination	dtk	0	0	3	0	0	0
0x80238A94	28	__DBIsExceptionMarked	dtk	0	1	0	0	0	0
0x80238AB0	80	DBPrintf	dtk	1	1	0	0	0	0
0x80238B00	44	fn_80238B00	auto	0	1	0	0	0	0
0x80238B2C	52	fn_80238B2C	auto	0	1	0	0	0	0
0x80238B60	204	fn_80238B60	auto	1	1	0	0	0	0
0x80238C2C	80	fn_80238C2C	auto	0	1	0	0	0	0
0x80238C7C	248	fn_80238C7C	auto	0	1	0	0	0	0
0x80238D74	112	fn_80238D74	auto	1	0	3	0	0	0
0x80238DE4	176	fn_80238DE4	auto	0	1	0	0	0	0
0x80238E94	176	fn_80238E94	auto	0	1	0	0	0	0
0x80238F44	112	fn_80238F44	auto	1	0	3	0	0	0
0x80238FB4	52	fn_80238FB4	auto	0	1	0	0	0	0
0x80238FE8	40	fn_80238FE8	auto	0	1	0	0	0	0
0x80239010	164	fn_80239010	auto	0	1	0	0	0	0
0x802390B4	84	fn_802390B4	auto	0	1	0	0	0	0
0x80239108	140	fn_80239108	auto	0	1	0	0	0	0
